NmdID,NmdFullNam,NmdCod,GrpID,TblID,BseVol,NmdCod2,Sts,NmdNamCod,Tbl,NmdNam,NmdUrlID,PrcntOsc,StckCnt,FloatPrcnt,FloatStckCnt,Expr,SubSet
636,ص.س. زمين و ساختمان نگين شهرري,NULL,68,NULL,NULL,NULL,1,نگين,NULL,نگین,10145129193828624,0.05,NULL,NULL,NULL,NULL,NULL
637,بيمه نوين,NULL,66,11,NULL,NULL,1,نوين,بازار دوم,نوین,59866041653103343,0.05,1500000000,0.00,0.00,NULL,NULL
638,نيرو سرمايه,NULL,31,9,NULL,NULL,1,نيرو,بازار پایه ب,نیرو,39481233087768672,0.10,NULL,NULL,NULL,NULL,NULL
639,صنعت و تجارت آداك,NULL,56,10,NULL,NULL,1,وآداك,بازار پایه ج,وآداک,NULL,0.10,NULL,NULL,NULL,NULL,NULL
640,شركت توسعه اقتصادي آرين,NULL,56,9,NULL,NULL,1,وآرين,بازار پایه ب,وآرین,24212636157410845,0.10,NULL,NULL,NULL,NULL,NULL
641,بيمه كارآفرين,NULL,66,9,NULL,NULL,1,وآفري,بازار پایه ب,وآفری,19839750988634567,0.10,NULL,NULL,NULL,NULL,NULL
642,بانك  آينده,NULL,57,9,NULL,NULL,1,وآيند,بازار پایه ب,وآیند,46830341954511303,0.10,NULL,NULL,NULL,NULL,NULL
643,احياء صنايع خراسان,NULL,65,9,NULL,NULL,1,واحصا,بازار پایه ب,واحصا,53647874954005806,0.10,NULL,NULL,NULL,NULL,NULL
644,م .صنايع و معادن احياء سپاهان,NULL,65,9,NULL,NULL,1,واحيا,بازار پایه ب,واحیا,17284166795866794,0.10,NULL,NULL,NULL,NULL,NULL
645,سرمايه گذاري ارس صبا,NULL,65,9,NULL,NULL,1,وارس,بازار پایه ب,وارس,53686258677793038,0.10,NULL,NULL,NULL,NULL,NULL
646,سرمايه گذاري صنايع ايران,NULL,56,9,NULL,NULL,1,وايرا,بازار پایه ب,وایرا,9141577977527107,0.10,NULL,NULL,NULL,NULL,NULL
647,س.کارکنان صنعت برق زنجان وقزوي,NULL,56,9,NULL,NULL,1,وبرق,بازار پایه ب,وبرق,61298636307861167,0.10,NULL,NULL,NULL,NULL,NULL
648,س. پتروشيمي ساختمان  خليج فارس,NULL,45,9,NULL,NULL,1,وپسا,بازار پایه ب,وپسا,11560002870991149,0.10,NULL,NULL,NULL,NULL,NULL
649,بيمه  تعاون,NULL,66,10,NULL,NULL,1,وتعاون,بازار پایه ج,وتعاون,NULL,0.10,NULL,NULL,NULL,NULL,NULL
650,سرمايه گذاري و توسعه خوزستان,NULL,70,9,NULL,NULL,1,وثخوز,بازار پایه ب,وثخوز,40043919653526083,0.10,NULL,NULL,NULL,NULL,NULL
651,سرمايه گذاري ساختماني نوين,NULL,65,9,NULL,NULL,1,وثنو,بازار پایه ب,وثنو,44986797317463049,0.10,NULL,NULL,NULL,NULL,NULL
652,سرمايه گذاري وثوق امين,NULL,65,9,NULL,NULL,1,وثوق,بازار پایه ب,وثوق,59839275647597021,0.10,NULL,NULL,NULL,NULL,NULL
653,سرمايه گذاري جامي,NULL,56,9,NULL,NULL,1,وجامي,بازار پایه ب,وجامی,57600064931636077,0.10,NULL,NULL,NULL,NULL,NULL
654,بيمه حافظ,NULL,66,9,NULL,NULL,1,وحافظ,بازار پایه ب,وحافظ,5128151910501174,0.10,NULL,NULL,NULL,NULL,NULL
655,NULL,NULL,66,9,NULL,NULL,1,وحكمت,بازار پایه ب,وحکمت,12777578088653944,0.05,NULL,NULL,NULL,NULL,NULL
656,بيمه  دي,NULL,66,11,NULL,NULL,1,ودي,بازار دوم,ودی,43966385447049549,0.05,2500000000,0.00,0.00,NULL,NULL
657,بيمه رازي,NULL,66,9,NULL,NULL,1,ورازي,بازار پایه ب,ورازی,60079434631497942,0.10,NULL,NULL,NULL,NULL,NULL
658,بانك ايران زمين,NULL,57,9,NULL,NULL,1,وزمين,بازار پایه ب,وزمین,19954896371640204,0.10,NULL,NULL,NULL,NULL,NULL
659,بانك قرض الحسنه رسالت,NULL,57,9,NULL,NULL,1,وسالت,بازار پایه ب,وسالت,23175320865252772,0.10,NULL,NULL,NULL,NULL,NULL
660,سرمايه گذاري سبحان,NULL,56,7,NULL,NULL,1,وسبحان,بازار اول,وسبحان,43283802997035462,0.05,1300000000,0.00,0.00,NULL,NULL
661,بيمه  سرمد,NULL,66,9,NULL,NULL,1,وسرمد,بازار پایه ب,وسرمد,43291783149314349,0.10,NULL,NULL,NULL,NULL,NULL
662,سرمايه گذاري نيروگاهي ايران,NULL,65,9,NULL,NULL,1,وسنا,بازار پایه ب,وسنا,24662567615903665,0.10,NULL,NULL,NULL,NULL,NULL
663,بيمه سينا,NULL,66,9,NULL,NULL,1,وسين,بازار پایه ب,وسین,56591881518499520,0.10,NULL,NULL,NULL,NULL,NULL
664,س. چشم انداز توسعه شمال,NULL,56,10,NULL,NULL,1,وشمال,بازار پایه ج,وشمال,NULL,0.10,NULL,NULL,NULL,NULL,NULL
665,NULL,NULL,57,10,NULL,NULL,1,وشهر,بازار پایه ج,وشهر,NULL,0.10,NULL,NULL,NULL,NULL,NULL
666,NULL,NULL,57,9,NULL,NULL,1,وقوام,بازار پایه ب,وقوام,NULL,0.05,NULL,NULL,NULL,NULL,NULL
667,تكادو,NULL,56,9,NULL,NULL,1,وكادو,بازار پایه ب,وکادو,56717416662584054,0.10,NULL,NULL,NULL,NULL,NULL
668,NULL,NULL,57,11,NULL,NULL,1,وكوثر,بازار دوم,وکوثر,41036181221659834,0.05,6000000000,0.00,0.00,NULL,NULL
669,NULL,NULL,57,9,NULL,NULL,1,وگردش,بازار پایه ب,وگردش,7920014658832193,0.10,NULL,NULL,NULL,NULL,NULL
670,گسترش سرمايه گذاري ايرانيان,NULL,56,11,NULL,NULL,1,وگستر,بازار دوم,وگستر,43951910415124966,0.05,400000000,0.00,0.00,NULL,NULL
671,شركت ليزينگ آريا دانا,NULL,65,9,NULL,NULL,1,ولانا,بازار پایه ب,ولانا,66830065858417081,0.10,NULL,NULL,NULL,NULL,NULL
672,شركت بهمن ليزينگ,NULL,58,7,NULL,NULL,1,ولبهمن,بازار اول,ولبهمن,48287670503317419,0.05,800000000,0.00,0.00,NULL,NULL
673,ليزينگ رازي,NULL,65,9,NULL,NULL,1,ولراز,بازار پایه ب,ولراز,12901875871456398,0.10,NULL,NULL,NULL,NULL,NULL
674,ليزينگ ايران و شرق,NULL,65,11,NULL,NULL,1,ولشرق,بازار دوم,ولشرق,31078457170311964,0.05,600000000,0.00,0.00,NULL,NULL
675,NULL,NULL,66,NULL,NULL,NULL,0,وما,NULL,وما,NULL,0.05,NULL,NULL,NULL,NULL,NULL
676,س. فني و مهندسي مشانير,NULL,65,10,NULL,NULL,1,ومشان,بازار پایه ج,ومشان,NULL,0.10,NULL,NULL,NULL,NULL,NULL
677,NULL,NULL,57,11,NULL,NULL,1,وملل,بازار دوم,وملل,24644999329120295,0.05,6060000000,0.00,0.00,NULL,NULL
678,NULL,NULL,57,9,NULL,NULL,1,ومهر,بازار پایه ب,ومهر,NULL,0.05,NULL,NULL,NULL,NULL,NULL
679,مديريت انرژي اميد  تابان هور,NULL,40,7,NULL,NULL,1,وهور,بازار اول,وهور,25215182208950217,0.05,4000000000,0.00,0.00,NULL,NULL
680,فولاد هرمزگان جنوب,NULL,27,11,NULL,NULL,1,هرمز,بازار دوم,هرمز,70498485598181604,0.05,15000000000,0.00,0.00,NULL,NULL
681,NULL,NULL,NULL,NULL,NULL,NULL,1,شاخص كل (هم وزن)6,NULL,شاخص کل (هم وزن)6,NULL,0.05,NULL,NULL,NULL,NULL,1
682,NULL,NULL,NULL,NULL,NULL,NULL,1,شاخص كل6,NULL,شاخص کل6,NULL,0.05,NULL,NULL,NULL,NULL,1
683,NULL,NULL,NULL,4,NULL,NULL,0,آكورد2,ETF,آکورد2,NULL,0.05,NULL,NULL,NULL,NULL,1
684,NULL,NULL,69,5,NULL,NULL,0,اجاد1,اوراق با درآمد ثابت,اجاد1,NULL,0.05,NULL,NULL,NULL,NULL,1
685,NULL,NULL,69,5,NULL,NULL,0,اجاد21,اوراق با درآمد ثابت,اجاد21,NULL,0.05,NULL,NULL,NULL,NULL,1
686,NULL,NULL,69,5,NULL,NULL,0,اجاد22,اوراق با درآمد ثابت,اجاد22,NULL,0.05,NULL,NULL,NULL,NULL,1
687,NULL,NULL,69,5,NULL,NULL,0,اجاد23,اوراق با درآمد ثابت,اجاد23,NULL,0.05,NULL,NULL,NULL,NULL,1
688,NULL,NULL,69,5,NULL,NULL,0,اجاد24,اوراق با درآمد ثابت,اجاد24,NULL,0.05,NULL,NULL,NULL,NULL,1
689,NULL,NULL,69,5,NULL,NULL,0,اجاد25,اوراق با درآمد ثابت,اجاد25,NULL,0.05,NULL,NULL,NULL,NULL,1
690,NULL,NULL,69,5,NULL,NULL,0,اجاد26,اوراق با درآمد ثابت,اجاد26,NULL,0.05,NULL,NULL,NULL,NULL,1
691,NULL,NULL,69,5,NULL,NULL,0,اجاد27,اوراق با درآمد ثابت,اجاد27,NULL,0.05,NULL,NULL,NULL,NULL,1
692,NULL,NULL,69,5,NULL,NULL,0,اجاد3,اوراق با درآمد ثابت,اجاد3,NULL,0.05,NULL,NULL,NULL,NULL,1
693,NULL,NULL,69,5,NULL,NULL,0,اجاد41,اوراق با درآمد ثابت,اجاد41,NULL,0.05,NULL,NULL,NULL,NULL,1
694,NULL,NULL,69,5,NULL,NULL,0,اجاد42,اوراق با درآمد ثابت,اجاد42,NULL,0.05,NULL,NULL,NULL,NULL,1
695,NULL,NULL,69,5,NULL,NULL,0,اخزا604,اوراق با درآمد ثابت,اخزا604,NULL,0.05,NULL,NULL,NULL,NULL,1
696,NULL,NULL,69,5,NULL,NULL,0,اخزا606,اوراق با درآمد ثابت,اخزا606,NULL,0.05,NULL,NULL,NULL,NULL,1
697,NULL,NULL,69,5,NULL,NULL,0,اخزا608,اوراق با درآمد ثابت,اخزا608,NULL,0.05,NULL,NULL,NULL,NULL,1
698,NULL,NULL,69,5,NULL,NULL,0,اخزا609,اوراق با درآمد ثابت,اخزا609,NULL,0.05,NULL,NULL,NULL,NULL,1
699,NULL,NULL,69,5,NULL,NULL,0,اخزا610,اوراق با درآمد ثابت,اخزا610,NULL,0.05,NULL,NULL,NULL,NULL,1
700,NULL,NULL,69,5,NULL,NULL,0,اخزا612,اوراق با درآمد ثابت,اخزا612,NULL,0.05,NULL,NULL,NULL,NULL,1
701,NULL,NULL,69,5,NULL,NULL,0,اخزا613,اوراق با درآمد ثابت,اخزا613,NULL,0.05,NULL,NULL,NULL,NULL,1
702,NULL,NULL,69,5,NULL,NULL,0,اخزا614,اوراق با درآمد ثابت,اخزا614,NULL,0.05,NULL,NULL,NULL,NULL,1
703,NULL,NULL,69,5,NULL,NULL,0,اخزا615,اوراق با درآمد ثابت,اخزا615,NULL,0.05,NULL,NULL,NULL,NULL,1
704,NULL,NULL,69,5,NULL,NULL,0,اخزا622,اوراق با درآمد ثابت,اخزا622,NULL,0.05,NULL,NULL,NULL,NULL,1
705,NULL,NULL,69,5,NULL,NULL,0,اخزا623,اوراق با درآمد ثابت,اخزا623,NULL,0.05,NULL,NULL,NULL,NULL,1
706,NULL,NULL,69,5,NULL,NULL,0,اخزا624,اوراق با درآمد ثابت,اخزا624,NULL,0.05,NULL,NULL,NULL,NULL,1
707,NULL,NULL,69,5,NULL,NULL,0,اخزا703,اوراق با درآمد ثابت,اخزا703,NULL,0.05,NULL,NULL,NULL,NULL,1
708,NULL,NULL,69,5,NULL,NULL,0,اخزا704,اوراق با درآمد ثابت,اخزا704,NULL,0.05,NULL,NULL,NULL,NULL,1
709,NULL,NULL,69,5,NULL,NULL,0,اخزا705,اوراق با درآمد ثابت,اخزا705,NULL,0.05,NULL,NULL,NULL,NULL,1
710,NULL,NULL,69,5,NULL,NULL,0,اخزا706,اوراق با درآمد ثابت,اخزا706,NULL,0.05,NULL,NULL,NULL,NULL,1
711,NULL,NULL,69,5,NULL,NULL,0,اخزا707,اوراق با درآمد ثابت,اخزا707,NULL,0.05,NULL,NULL,NULL,NULL,1
712,NULL,NULL,69,5,NULL,NULL,0,اخزا708,اوراق با درآمد ثابت,اخزا708,NULL,0.05,NULL,NULL,NULL,NULL,1
713,NULL,NULL,69,5,NULL,NULL,0,اخزا709,اوراق با درآمد ثابت,اخزا709,NULL,0.05,NULL,NULL,NULL,NULL,1
714,NULL,NULL,69,5,NULL,NULL,0,اخزا711,اوراق با درآمد ثابت,اخزا711,NULL,0.05,NULL,NULL,NULL,NULL,1
715,NULL,NULL,69,5,NULL,NULL,0,اخزا712,اوراق با درآمد ثابت,اخزا712,NULL,0.05,NULL,NULL,NULL,NULL,1
716,NULL,NULL,69,5,NULL,NULL,0,اخزا714,اوراق با درآمد ثابت,اخزا714,NULL,0.05,NULL,NULL,NULL,NULL,1
717,NULL,NULL,69,5,NULL,NULL,0,اشاد1,اوراق با درآمد ثابت,اشاد1,NULL,0.05,NULL,NULL,NULL,NULL,1
718,NULL,NULL,69,5,NULL,NULL,0,اشاد3,اوراق با درآمد ثابت,اشاد3,NULL,0.05,NULL,NULL,NULL,NULL,1
719,NULL,NULL,69,5,NULL,NULL,0,اشاد4,اوراق با درآمد ثابت,اشاد4,NULL,0.05,NULL,NULL,NULL,NULL,1
720,NULL,NULL,69,5,NULL,NULL,0,اشاد5,اوراق با درآمد ثابت,اشاد5,NULL,0.05,NULL,NULL,NULL,NULL,1
721,NULL,NULL,69,5,NULL,NULL,0,اشاد6,اوراق با درآمد ثابت,اشاد6,NULL,0.05,NULL,NULL,NULL,NULL,1
722,NULL,NULL,69,5,NULL,NULL,0,اشاد7,اوراق با درآمد ثابت,اشاد7,NULL,0.05,NULL,NULL,NULL,NULL,1
723,NULL,NULL,69,5,NULL,NULL,0,اشاد8,اوراق با درآمد ثابت,اشاد8,NULL,0.05,NULL,NULL,NULL,NULL,1
724,NULL,NULL,69,5,NULL,NULL,0,اشاد9,اوراق با درآمد ثابت,اشاد9,NULL,0.05,NULL,NULL,NULL,NULL,1
725,NULL,NULL,69,5,NULL,NULL,0,اشاد92,اوراق با درآمد ثابت,اشاد92,NULL,0.05,NULL,NULL,NULL,NULL,1
726,NULL,NULL,69,NULL,NULL,NULL,0,اشاد94,NULL,اشاد94,NULL,0.05,NULL,NULL,NULL,NULL,1
727,NULL,NULL,NULL,NULL,NULL,NULL,0,اطلس2,NULL,اطلس2,NULL,0.05,NULL,NULL,NULL,NULL,1
728,NULL,NULL,NULL,NULL,NULL,NULL,0,اعتماد2,NULL,اعتماد2,NULL,0.05,NULL,NULL,NULL,NULL,1
729,NULL,NULL,NULL,NULL,NULL,NULL,0,اعتماد4,NULL,اعتماد4,NULL,0.05,NULL,NULL,NULL,NULL,1
730,NULL,NULL,69,5,NULL,NULL,0,افاد1,اوراق با درآمد ثابت,افاد1,NULL,0.05,NULL,NULL,NULL,NULL,1
731,NULL,NULL,69,5,NULL,NULL,0,البرز02,اوراق با درآمد ثابت,البرز02,NULL,0.05,NULL,NULL,NULL,NULL,1
732,NULL,NULL,69,5,NULL,NULL,0,اميد99,اوراق با درآمد ثابت,امید99,NULL,0.05,NULL,NULL,NULL,NULL,1
733,NULL,NULL,69,5,NULL,NULL,0,تامين97,اوراق با درآمد ثابت,تامین97,NULL,0.05,NULL,NULL,NULL,NULL,1
734,NULL,NULL,69,5,NULL,NULL,0,تبريز97,اوراق با درآمد ثابت,تبریز97,NULL,0.05,NULL,NULL,NULL,NULL,1
735,NULL,NULL,59,13,NULL,NULL,0,تسه9511,تسهیلات مسکن,تسه9511,NULL,0.05,NULL,NULL,NULL,NULL,1
736,NULL,NULL,59,13,NULL,NULL,0,تسه9512,تسهیلات مسکن,تسه9512,NULL,0.05,NULL,NULL,NULL,NULL,1
737,NULL,NULL,59,NULL,NULL,NULL,0,تسه9601,NULL,تسه9601,NULL,0.05,NULL,NULL,NULL,NULL,1
738,NULL,NULL,59,13,NULL,NULL,0,تسه9602,تسهیلات مسکن,تسه9602,NULL,0.05,NULL,NULL,NULL,NULL,1
739,NULL,NULL,59,13,NULL,NULL,0,تسه9603,تسهیلات مسکن,تسه9603,NULL,0.05,NULL,NULL,NULL,NULL,1
740,NULL,NULL,59,13,NULL,NULL,0,تسه9604,تسهیلات مسکن,تسه9604,NULL,0.05,NULL,NULL,NULL,NULL,1
741,NULL,NULL,59,13,NULL,NULL,0,تسه9605,تسهیلات مسکن,تسه9605,NULL,0.05,NULL,NULL,NULL,NULL,1
742,NULL,NULL,59,13,NULL,NULL,0,تسه9606,تسهیلات مسکن,تسه9606,NULL,0.05,NULL,NULL,NULL,NULL,1
743,NULL,NULL,59,13,NULL,NULL,0,تسه9607,تسهیلات مسکن,تسه9607,NULL,0.05,NULL,NULL,NULL,NULL,1
744,NULL,NULL,59,13,NULL,NULL,0,تسه9608,تسهیلات مسکن,تسه9608,NULL,0.05,NULL,NULL,NULL,NULL,1
745,NULL,NULL,59,13,NULL,NULL,0,تسه9609,تسهیلات مسکن,تسه9609,NULL,0.05,NULL,NULL,NULL,NULL,1
746,NULL,NULL,59,13,NULL,NULL,0,تسه9610,تسهیلات مسکن,تسه9610,NULL,0.05,NULL,NULL,NULL,NULL,1
747,NULL,NULL,59,13,NULL,NULL,0,تسه9611,تسهیلات مسکن,تسه9611,NULL,0.05,NULL,NULL,NULL,NULL,1
748,NULL,NULL,59,13,NULL,NULL,0,تسه9612,تسهیلات مسکن,تسه9612,NULL,0.05,NULL,NULL,NULL,NULL,1
749,NULL,NULL,59,13,NULL,NULL,0,تسه9701,تسهیلات مسکن,تسه9701,NULL,0.05,NULL,NULL,NULL,NULL,1
750,NULL,NULL,59,13,NULL,NULL,0,تسه9702,تسهیلات مسکن,تسه9702,NULL,0.05,NULL,NULL,NULL,NULL,1
751,NULL,NULL,59,13,NULL,NULL,0,تسه9703,تسهیلات مسکن,تسه9703,NULL,0.05,NULL,NULL,NULL,NULL,1
752,NULL,NULL,59,13,NULL,NULL,0,تسه9704,تسهیلات مسکن,تسه9704,NULL,0.05,NULL,NULL,NULL,NULL,1
753,NULL,NULL,59,13,NULL,NULL,0,تسه9705,تسهیلات مسکن,تسه9705,NULL,0.05,NULL,NULL,NULL,NULL,1
754,NULL,NULL,59,13,NULL,NULL,0,تسه9706,تسهیلات مسکن,تسه9706,NULL,0.05,NULL,NULL,NULL,NULL,1
755,NULL,NULL,59,13,NULL,NULL,0,تسه9707,تسهیلات مسکن,تسه9707,NULL,0.05,NULL,NULL,NULL,NULL,1
756,NULL,NULL,59,13,NULL,NULL,0,تسه9708,تسهیلات مسکن,تسه9708,NULL,0.05,NULL,NULL,NULL,NULL,1
757,NULL,NULL,59,13,NULL,NULL,0,تسه9709,تسهیلات مسکن,تسه9709,NULL,0.05,NULL,NULL,NULL,NULL,1
758,NULL,NULL,59,13,NULL,NULL,0,تملي612,تسهیلات مسکن,تملی612,NULL,0.05,NULL,NULL,NULL,NULL,1
759,NULL,NULL,59,13,NULL,NULL,0,تملي701,تسهیلات مسکن,تملی701,NULL,0.05,NULL,NULL,NULL,NULL,1
760,NULL,NULL,59,13,NULL,NULL,0,تملي702,تسهیلات مسکن,تملی702,NULL,0.05,NULL,NULL,NULL,NULL,1
761,NULL,NULL,59,13,NULL,NULL,0,تملي703,تسهیلات مسکن,تملی703,NULL,0.05,NULL,NULL,NULL,NULL,1
762,NULL,NULL,59,13,NULL,NULL,0,تملي704,تسهیلات مسکن,تملی704,NULL,0.05,NULL,NULL,NULL,NULL,1
763,NULL,NULL,59,13,NULL,NULL,0,تملي705,تسهیلات مسکن,تملی705,NULL,0.05,NULL,NULL,NULL,NULL,1
764,NULL,NULL,59,13,NULL,NULL,0,تملي706,تسهیلات مسکن,تملی706,NULL,0.05,NULL,NULL,NULL,NULL,1
765,NULL,NULL,59,13,NULL,NULL,0,تملي707,تسهیلات مسکن,تملی707,NULL,0.05,NULL,NULL,NULL,NULL,1
766,NULL,NULL,59,13,NULL,NULL,0,تملي708,تسهیلات مسکن,تملی708,NULL,0.05,NULL,NULL,NULL,NULL,1
